Name	Formula	InChI	InChIKey	SMILES	ChEBI	KEGG	BioCyc	HMDB	LipidMaps	SwissLipids	Wikidata	PubChem	Metabolights	ChemSpider	BiGG	MetaNetX	Reactome	SEED
Homocysteinesulfinic acid	C4H9NO4S	InChI=1S/C4H9NO4S/c5-3(4(6)7)1-2-10(8)9/h3H,1-2,5H2,(H,6,7)(H,8,9)	PDNJLMZEGXHSCU-UHFFFAOYSA-N	NC(CCS(O)=O)C(O)=O				HMDB0006462;HMDB06462				161712		142032	NA	NA	NA	NA
Arabinonic acid	C5H10O6	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
3-Methylguanine	C6H7N5O	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
8-Hydroxyguanine	C5H5N5O2	InChI=1S/C5H5N5O2/c6-4-8-2-1(3(11)10-4)7-5(12)9-2/h(H5,6,7,8,9,10,11,12)	CLGFIVUFZRGQRP-UHFFFAOYSA-N	Nc1nc2[nH]c(=O)[nH]c2c(=O)[nH]1	CHEBI:52617	C20155		HMDB02032;HMDB0002032			Q27123514	65154		58661	NA	NA	NA	NA
7-Methylxanthine	C6H6N4O2	InChI=1S/C6H6N4O2/c1-10-2-7-4-3(10)5(11)9-6(12)8-4/h2H,1H3,(H2,8,9,11,12)	NA	PFWLFWPASULGAN-UHFFFAOYSA-N	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Uric acid	C5H4N4O3	InChI=1S/C5H4N4O3/c10-3-1-2(7-4(11)6-1)8-5(12)9-3/h(H4,6,7,8,9,10,11,12)	LEHOTFFKMJEONL-UHFFFAOYSA-N	O=C1NC2=C(N1)C(=O)NC(=O)N2	CHEBI:17775	C00366		HMDB0000289;HMDB00289			Q105522	1175		1142	NA	NA	NA	NA
Phosphodimethylethanolamine	C4H12NO4P	InChI=1S/C4H12NO4P/c1-5(2)3-4-9-10(6,7)8/h3-4H2,1-2H3,(H2,6,7,8)	BLHVJAAEHMLMOI-UHFFFAOYSA-N	CN(C)CCOP(O)(O)=O	CHEBI:31997	C13482		HMDB60244;HMDB0060244			Q27114746	151438		133469	NA	NA	NA	NA
L-Phenylalanine	C9H11NO2	InChI=1S/C9H11NO2/c10-8(9(11)12)6-7-4-2-1-3-5-7/h1-5,8H,6,10H2,(H,11,12)/t8-/m0/s1	COLNVLDHVKWLRT-QMMMGPOBSA-N	N[C@@H](Cc1ccccc1)C(O)=O	CHEBI:17295;CHEBI:58095	C00079		HMDB0000159;HMDB00159			Q170545	6140		5910	NA	NA	NA	NA
Pyridoxal	C8H9NO3	InChI=1S/C8H9NO3/c1-5-8(12)7(4-11)6(3-10)2-9-5/h2,4,10,12H,3H2,1H3	RADKZDMFGJYCBB-UHFFFAOYSA-N	[H]C(=O)c1c(CO)cnc(C)c1O	CHEBI:17310	C00250		HMDB0001545;HMDB01545			Q3065731	1050		1021	NA	NA	NA	NA
3-(2-Hydroxyphenyl)propanoic acid	C9H10O3	InChI=1S/C9H10O3/c10-8-4-2-1-3-7(8)5-6-9(11)12/h1-4,10H,5-6H2,(H,11,12)	CJBDUOMQLFKVQC-UHFFFAOYSA-N	OC(=O)CCc1ccccc1O	CHEBI:16104	C01198		HMDB0033752;HMDB33752			Q11751633	873		850	NA	NA	NA	NA
Hydantoin-5-propionic acid	C6H8N2O4	InChI=1S/C6H8N2O4/c9-4(10)2-1-3-5(11)8-6(12)7-3/h3H,1-2H2,(H,9,10)(H2,7,8,11,12)	VWFWNXQAMGDPGG-UHFFFAOYSA-N	OC(=O)CCC1NC(=O)NC1=O	CHEBI:28297	C05565		HMDB0001212;HMDB01212			Q27103620	782		761	NA	NA	NA	NA
Gly-Pro	C7H12N2O3	InChI=1S/C7H12N2O3/c8-4-6(10)9-3-1-2-5(9)7(11)12/h5H,1-4,8H2,(H,11,12)/t5-/m0/s1	KZNQNBZMBZJQJO-YFKPBYRVSA-N	NCC(=O)N1CCC[C@H]1C(O)=O	CHEBI:70744			HMDB00721			Q27139057	3013625		2282246	NA	NA	NA	NA
cis-Aconitic acid	C6H6O6	InChI=1S/C6H6O6/c7-4(8)1-3(6(11)12)2-5(9)10/h1H,2H2,(H,7,8)(H,9,10)(H,11,12)/b3-1-	GTZCVFVGUGFEME-IWQZZHSRSA-N	OC(=O)C\C(=C\C(O)=O)C(O)=O	CHEBI:32805	C00417		HMDB00072;HMDB0000072			Q27104226	643757		558863	NA	NA	NA	NA
Allantoic acid	C4H8N4O4	InChI=1S/C4H8N4O4/c5-3(11)7-1(2(9)10)8-4(6)12/h1H,(H,9,10)(H3,5,7,11)(H3,6,8,12)	NUCLJNSWZCHRKL-UHFFFAOYSA-N	NC(=O)NC(NC(N)=O)C(O)=O	CHEBI:30837	C00499		HMDB01209;HMDB0001209			Q1067123	203		198	NA	NA	NA	NA
Formiminoglutamic acid	C6H10N2O4	InChI=1S/C6H10N2O4/c7-3-8-4(6(11)12)1-2-5(9)10/h3-4H,1-2H2,(H2,7,8)(H,9,10)(H,11,12)/t4-/m0/s1	NRXIKWMTVXPVEF-BYPYZUCNSA-N	C(CC(=O)O)C(C(=O)O)N=CN	CHEBI:7274	C00439		HMDB0000854;HMDB00854			Q2823262	439233		388370	NA	NA	NA	NA
L-Arginine	C6H14N4O2	InChI=1S/C6H14N4O2/c7-4(5(11)12)2-1-3-10-6(8)9/h4H,1-3,7H2,(H,11,12)(H4,8,9,10)/t4-/m0/s1	ODKSFYDXXFIFQN-BYPYZUCNSA-N	N[C@@H](CCCNC(N)=N)C(O)=O	CHEBI:16467	C00062		HMDB00517;HMDB0000517			Q173670	6322		6082	NA	NA	NA	NA
Ureidosuccinic acid	C5H8N2O5	InChI=1S/C5H8N2O5/c6-5(12)7-2(4(10)11)1-3(8)9/h2H,1H2,(H,8,9)(H,10,11)(H3,6,7,12)	HLKXYZVTANABHZ-UHFFFAOYSA-N	NC(=O)NC(CC(O)=O)C(O)=O	CHEBI:64850	C00438		HMDB00828			Q2823324	279		273	NA	NA	NA	NA
N-Acetyl-L-aspartic acid	C6H9NO5	InChI=1S/C6H9NO5/c1-3(8)7-4(6(11)12)2-5(9)10/h4H,2H2,1H3,(H,7,8)(H,9,10)(H,11,12)/t4-/m0/s1	OTCCIMWXFLJLIA-BYPYZUCNSA-N	CC(=O)N[C@@H](CC(O)=O)C(O)=O	CHEBI:21547	C01042		HMDB00812;HMDB0000812			Q2629377	65065		58576;88007	NA	NA	NA	NA
N(2)-acetyl-L-ornithine	C7H14N2O3	InChI=1S/C7H14N2O3/c1-5(10)9-6(7(11)12)3-2-4-8/h6H,2-4,8H2,1H3,(H,9,10)(H,11,12)/t6-/m0/s1	JRLGPAXAGHMNOL-LURJTMIESA-N	CC(=O)N[C@@H](CCCN)C(O)=O	CHEBI:57805;CHEBI:16543	C00437		HMDB0003357;HMDB03357			Q26690116	439232		388369	NA	NA	NA	NA
2-Isopropylmalic acid	C7H12O5	InChI=1S/C7H12O5/c1-4(2)7(12,6(10)11)3-5(8)9/h4,12H,3H2,1-2H3,(H,8,9)(H,10,11)	BITYXLXUCSKTJS-UHFFFAOYSA-N	C(C(=O)O)C(C(=O)O)(O)C(C)C	CHEBI:28635						Q15426256	77		76	NA	NA	NA	NA
S-Carboxymethyl-L-cysteine	C5H9NO4S	InChI=1S/C5H9NO4S/c6-3(5(9)10)1-11-2-4(7)8/h3H,1-2,6H2,(H,7,8)(H,9,10)/t3-/m0/s1	GBFLZEXEOZUWRN-VKHMYHEASA-N	N[C@@H](CSCC(O)=O)C(O)=O	CHEBI:16163			HMDB29415			Q423408	193653		168055	NA	NA	NA	NA
Isoxanthopterin	C6H5N5O2	InChI=1S/C6H5N5O2/c7-6-10-4-3(5(13)11-6)8-1-2(12)9-4/h1H,(H4,7,9,10,11,12,13)	GLKCOBIIZKYKFN-UHFFFAOYSA-N	Nc1nc(O)c2ncc(O)nc2n1	CHEBI:16713	C03975		HMDB00704;HMDB0000704			Q27102039	10729		10277	NA	NA	NA	NA
alpha-D-glucose	C6H12O6	InChI=1S/C6H12O6/c7-1-2-3(8)4(9)5(10)6(11)12-2/h2-11H,1H2/t2-,3-,4+,5-,6+/m1/s1	WQZGKKKJIJFFOK-DVKNGEFBSA-N	OC[C@H]1O[C@H](O)[C@H](O)[C@@H](O)[C@@H]1O	CHEBI:17925	C00267		HMDB03345;HMDB0003345			Q23905965	79025		71358	NA	NA	NA	NA
7-Aminomethyl-7-carbaguanine	C7H9N5O	InChI=1S/C7H9N5O/c8-1-3-2-10-5-4(3)6(13)12-7(9)11-5/h2H,1,8H2,(H4,9,10,11,12,13)	MEYMBLGOKYDGLZ-UHFFFAOYSA-N	NCc1c[nH]c2nc(N)[nH]c(=O)c12	CHEBI:45126	C16675		HMDB11690;HMDB0011690			Q27120591	171		166	NA	NA	NA	NA
8-Hydroxy-7-methylguanine	C6H7N5O2	InChI=1S/C6H7N5O2/c1-11-2-3(9-6(11)13)8-5(7)10-4(2)12/h1H3,(H4,7,8,9,10,12,13)	VHPXSVXJBWZORQ-UHFFFAOYSA-N	Cn1c2c([nH]c(N)nc2=O)[nH]c1=O	CHEBI:74064			HMDB0006037;HMDB06037			Q27144377	308075		272336	NA	NA	NA	NA
Mannitol	C6H14O6	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
5-Hydroxyisourate	C5H4N4O4	InChI=1S/C5H4N4O4/c10-2-5(13)1(6-3(11)8-2)7-4(12)9-5/h13H,(H3,6,7,8,9,10,11,12)	LTQYPAVLAYVKTK-UHFFFAOYSA-N	OC12NC(=O)NC1=NC(=O)NC2=O	CHEBI:18072	C11821		HMDB30097;HMDB0030097			Q2823232	250388		21233342;219288	NA	NA	NA	NA
L-Tyrosine	C9H11NO3	InChI=1S/C9H11NO3/c10-8(9(12)13)5-6-1-3-7(11)4-2-6/h1-4,8,11H,5,10H2,(H,12,13)/t8-/m0/s1	OUYCCCASQSFEME-QMMMGPOBSA-N	N[C@@H](Cc1ccc(O)cc1)C(O)=O	CHEBI:17895;CHEBI:58315	C00082		HMDB0000158;HMDB00158			Q188017	6057		5833	NA	NA	NA	NA
4-Pyridoxic acid	C8H9NO4	InChI=1S/C8H9NO4/c1-4-7(11)6(8(12)13)5(3-10)2-9-4/h2,10-11H,3H2,1H3,(H,12,13)	HXACOUQIXZGNBF-UHFFFAOYSA-N	Cc1ncc(CO)c(C(O)=O)c1O	CHEBI:17405	C00847		HMDB0000017;HMDB00017			Q27102382	6723		6467	NA	NA	NA	NA
3-(4-hydroxyphenyl)lactic acid	C9H10O4	InChI=1S/C9H10O4/c10-7-3-1-6(2-4-7)5-8(11)9(12)13/h1-4,8,10-11H,5H2,(H,12,13)	JVGVDSSUAVXRDY-UHFFFAOYSA-N	OC(Cc1ccc(O)cc1)C(O)=O	CHEBI:17385	C03672		HMDB0000755;HMDB00755				9378		9010	NA	NA	NA	NA
N-Acetylglutamine	C7H12N2O4	InChI=1S/C7H12N2O4/c1-4(10)9-5(7(12)13)2-3-6(8)11/h5H,2-3H2,1H3,(H2,8,11)(H,9,10)(H,12,13)/t5-/m0/s1	KSMRODHGGIIXDV-YFKPBYRVSA-N	CC(=O)NC(CCC(N)=O)C(O)=O	CHEBI:21553						Q63390525	182230			NA	NA	NA	NA
N-acetyl-L-glutamic acid	C7H11NO5	InChI=1S/C7H11NO5/c1-4(9)8-5(7(12)13)2-3-6(10)11/h5H,2-3H2,1H3,(H,8,9)(H,10,11)(H,12,13)/t5-/m0/s1	RFMMMVDNIPUKGG-YFKPBYRVSA-N	CC(=O)N[C@@H](CCC(O)=O)C(O)=O	CHEBI:17533						Q63390524	70914			NA	NA	NA	NA
Glycyl-L-Leucine	C8H16N2O3	InChI=1S/C8H16N2O3/c1-5(2)3-6(8(12)13)10-7(11)4-9/h5-6H,3-4,9H2,1-2H3,(H,10,11)(H,12,13)/t6-/m0/s1	DKEXFJVMVGETOO-LURJTMIESA-N	CC(C)C[C@H](NC(=O)CN)C(O)=O	CHEBI:73514	C02155		HMDB00759;HMDB0000759			Q27140595	92843		83812	NA	NA	NA	NA
Polyethylene glycol	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Diaminopimelic acid	C7H14N2O4	InChI=1S/C7H14N2O4/c8-4(6(10)11)2-1-3-5(9)7(12)13/h4-5H,1-3,8-9H2,(H,10,11)(H,12,13)	GMKMEZVLHJARHF-UHFFFAOYSA-N	NC(CCCC(N)C(O)=O)C(O)=O	CHEBI:23673						Q30126674	865		842	NA	NA	NA	NA
Citric acid	C6H8O7	InChI=1S/C6H8O7/c7-3(8)1-6(13,5(11)12)2-4(9)10/h13H,1-2H2,(H,7,8)(H,9,10)(H,11,12)	KRKNYBCHXYNGOX-UHFFFAOYSA-N	OC(=O)CC(O)(CC(O)=O)C(O)=O	CHEBI:30769	C00158		HMDB00094;HMDB0000094			Q159683	311		305	NA	NA	NA	NA
Pectic acid	C6H10O7	InChI=1S/C6H10O7/c7-1-2(8)4(5(10)11)13-6(12)3(1)9/h1-4,6-9,12H,(H,10,11)/t1-,2+,3+,4-,6-/m0/s1	AEMOLEFTQBMNLQ-BKBMJHBISA-N	O[C@H]1O[C@@H]([C@H](O)[C@H](O)[C@H]1O)C(O)=O	CHEBI:33885	C00470		HMDB03363;HMDB0003363			Q27094449	445929		393411	NA	NA	NA	NA
D-gluconic acid	C6H12O7	InChI=1S/C6H12O7/c7-1-2(8)3(9)4(10)5(11)6(12)13/h2-5,7-11H,1H2,(H,12,13)/t2-,3-,4+,5-/m1/s1	RGHNJXZEOKUKBD-SQOUGZDYSA-N	[H][C@@](O)(CO)[C@@]([H])(O)[C@]([H])(O)[C@@]([H])(O)C(O)=O	CHEBI:33198	C00257		HMDB00625;HMDB0000625			Q407569	10690		10240	NA	NA	NA	NA
Octafluorocyclobutane	C4F8	InChI=1S/C4F8/c5-1(6)2(7,8)4(11,12)3(1,9)10	BCCOBQSFUDVTJQ-UHFFFAOYSA-N	FC1(F)C(F)(F)C(F)(F)C1(F)F	CHEBI:31007			HMDB31292;HMDB0031292			Q413079	8263		13846040	NA	NA	NA	NA
D-erythrose 4-phosphate	C4H9O7P	InChI=1S/C4H9O7P/c5-1-3(6)4(7)2-11-12(8,9)10/h1,3-4,6-7H,2H2,(H2,8,9,10)/t3-,4+/m0/s1	NGHMDNPXVRFFGS-IUYQGCFVSA-N	[H]C(=O)[C@H](O)[C@H](O)COP(O)(O)=O	CHEBI:48153	C00279		HMDB0001321;HMDB01321			Q32039231	122357		109096	NA	NA	NA	NA
N-Acetylhistidine	C8H11N3O3	InChI=1S/C8H11N3O3/c1-5(12)11-7(8(13)14)2-6-3-9-4-10-6/h3-4,7H,2H2,1H3,(H,9,10)(H,11,12)(H,13,14)/t7-/m0/s1	KBOJOGQFRVVWBH-ZETCQYMHSA-N	CC(=O)N[C@@H](Cc1cnc[nH]1)C(O)=O	CHEBI:16437	C02997		HMDB32055			Q27101905	75619		68142	NA	NA	NA	NA
L-Coprine	C8H14N2O4	InChI=1S/C8H14N2O4/c9-5(7(12)13)1-2-6(11)10-8(14)3-4-8/h5,14H,1-4,9H2,(H,10,11)(H,12,13)/t5-/m0/s1	OEEZRBUCLFMTLD-YFKPBYRVSA-N	N[C@@H](CCC(=O)NC1(O)CC1)C(O)=O	CHEBI:3875	C08271		HMDB34266			Q1131548	108079		97180	NA	NA	NA	NA
Alanyl-Isoleucine	C9H18N2O3	InChI=1S/C9H18N2O3/c1-4-5(2)7(9(13)14)11-8(12)6(3)10/h5-7H,4,10H2,1-3H3,(H,11,12)(H,13,14)	ZSOICJZJSRWNHX-UHFFFAOYSA-N	CCC(C)C(NC(=O)C(C)N)C(O)=O				HMDB0028690;HMDB28690				417358			NA	NA	NA	NA
(S)-9-Hydroxy-10-undecenoic acid	C11H20O3	InChI=1S/C11H20O3/c1-2-10(12)8-6-4-3-5-7-9-11(13)14/h2,10,12H,1,3-9H2,(H,13,14)	CJUFNYIRKDOQMC-UHFFFAOYSA-N	C(CCCCCCCC(C=C)O)(O)=O	CHEBI:132854			HMDB32662;HMDB0032662				10465398		8640809	NA	NA	NA	NA
O-acetylcarnitine	C9H17NO4	InChI=1S/C9H17NO4/c1-7(11)14-8(5-9(12)13)6-10(2,3)4/h8H,5-6H2,1-4H3	RDHQFKQIGNGIED-UHFFFAOYSA-N	CC(=O)OC(CC([O-])=O)C[N+](C)(C)C											NA	NA	NA	NA
Sebacic acid	C10H18O4	InChI=1S/C10H18O4/c11-9(12)7-5-3-1-2-4-6-8-10(13)14/h1-8H2,(H,11,12)(H,13,14)	CXMXRPHRNRROMY-UHFFFAOYSA-N	OC(=O)CCCCCCCCC(O)=O	CHEBI:41865	C08277		HMDB0000792;HMDB00792	LMFA01170006		Q413454	5192		5004	NA	NA	NA	NA
N-Methylcalystegine C1	C8H15NO5	InChI=1S/C8H15NO5/c1-9-4-3(10)2-8(9,14)7(13)6(12)5(4)11/h3-7,10-14H,2H2,1H3	XTMAEPUCHRMBTC-UHFFFAOYSA-N	CN1C2C(O)CC1(O)C(O)C(O)C2O				HMDB36394;HMDB0036394							NA	NA	NA	NA
Garcinia acid	C6H6O7	InChI=1S/C6H6O7/c7-2-1-6(12,5(10)11)3(13-2)4(8)9/h3,12H,1H2,(H,8,9)(H,10,11)/t3-,6+/m1/s1	PFHZIWAVXDSFTB-CVYQJGLWSA-N	[H][C@@]1(OC(=O)C[C@@]1(O)C(O)=O)C(O)=O	CHEBI:68235						Q27136727	9991606		8167188	NA	NA	NA	NA
L-Tryptophan	C11H12N2O2	InChI=1S/C11H12N2O2/c12-9(11(14)15)5-7-6-13-10-4-2-1-3-8(7)10/h1-4,6,9,13H,5,12H2,(H,14,15)/t9-/m0/s1	QIVBCDIJIAJPQS-VIFPVBQESA-N	N[C@@H](Cc1c[nH]c2ccccc12)C(O)=O	CHEBI:16828;CHEBI:57912	C00078		HMDB0000929;HMDB00929			Q181003	6305		6066	NA	NA	NA	NA
N-Acetyl-L-phenylalanine	C11H13NO3	InChI=1S/C11H13NO3/c1-8(13)12-10(11(14)15)7-9-5-3-2-4-6-9/h2-6,10H,7H2,1H3,(H,12,13)(H,14,15)/t10-/m0/s1	CBQJSKKFNMDLON-JTQLQIEISA-N	CC(=O)N[C@@H](Cc1ccccc1)C(O)=O	CHEBI:16259	C03519		HMDB0000512;HMDB00512			Q27101819	74839		67404	NA	NA	NA	NA
Glycerylphosphorylethanolamine	C5H14NO6P	InChI=1S/C5H14NO6P/c7-2-1-6(13(10,11)12)3-5(9)4-8/h5,7-9H,1-4H2,(H2,10,11,12)	FRMZOWIQVCBEAC-UHFFFAOYSA-N	OCCN(CC(O)CO)P(O)(O)=O		C01233		HMDB0000114;HMDB00114				22833510		17215919	NA	NA	NA	NA
Zalcitabine	C9H13N3O3	InChI=1S/C9H13N3O3/c10-7-3-4-12(9(14)11-7)8-2-1-6(5-13)15-8/h3-4,6,8,13H,1-2,5H2,(H2,10,11,14)/t6-,8+/m0/s1	WREGKURFCTUGRC-POYBYMJQSA-N	Nc1ccn([C@H]2CC[C@@H](CO)O2)c(=O)n1	CHEBI:10101	C07207		HMDB15078;HMDB0015078			Q2344582	24066		22498	NA	NA	NA	NA
N-a-Acetyl-L-arginine	C8H16N4O3	InChI=1S/C8H16N4O3/c1-5(13)12-6(7(14)15)3-2-4-11-8(9)10/h6H,2-4H2,1H3,(H,12,13)(H,14,15)(H4,9,10,11)/t6-/m0/s1	SNEIUMQYRCDYCH-LURJTMIESA-N	CC(=O)N[C@@H](CCCNC(N)=N)C(O)=O	CHEBI:40521			HMDB04620;HMDB0004620			Q27093079	67427		60752	NA	NA	NA	NA
5-Hexyltetrahydro-2-oxo-3-furancarboxylic acid	C11H18O4	InChI=1S/C11H18O4/c1-2-3-4-5-6-8-7-9(10(12)13)11(14)15-8/h8-9H,2-7H2,1H3,(H,12,13)	ZHNHBUOFMLNZNN-UHFFFAOYSA-N	CCCCCCC1CC(C(O)=O)C(=O)O1				HMDB30984;HMDB0030984				10375946		8551389	NA	NA	NA	NA
5-L-Glutamyl-L-alanine	C8H14N2O5	InChI=1S/C8H14N2O5/c1-4(7(12)13)10-6(11)3-2-5(9)8(14)15/h4-5H,2-3,9H2,1H3,(H,10,11)(H,12,13)(H,14,15)/t4-,5-/m0/s1	WQXXXVRAFAKQJM-WHFBIAKZSA-N	C[C@H](NC(=O)CC[C@H](N)C(O)=O)C(O)=O	CHEBI:50619	C03740		HMDB06248;HMDB0006248			Q27122149	440103		389104	NA	NA	NA	NA
Undecandioic acid	C11H20O4	InChI=1S/C11H20O4/c12-10(13)8-6-4-2-1-3-5-7-9-11(14)15/h1-9H2,(H,12,13)(H,14,15)	LWBHHRRTOZQPDM-UHFFFAOYSA-N	OC(=O)CCCCCCCCCC(O)=O	CHEBI:73713			HMDB00888;HMDB0000888	LMFA01170007		Q27144063	15816		15037	NA	NA	NA	NA
(R)-pantothenic acid	C9H16NO5	InChI=1S/C9H17NO5/c1-9(2,5-11)7(14)8(15)10-4-3-6(12)13/h7,11,14H,3-5H2,1-2H3,(H,10,15)(H,12,13)/t7-/m0/s1	GHOKWGTUZJEAQD-ZETCQYMHSA-N	CC(C)(CO)[C@@H](O)C(=O)NCCC([O-])=O	CHEBI:46905	C00864		HMDB0000210;HMDB00210			Q63390527	6613		6361	NA	NA	NA	NA
Allocystathionine	C7H14N2O4S	InChI=1S/C7H14N2O4S/c8-4(6(10)11)1-2-14-3-5(9)7(12)13/h4-5H,1-3,8-9H2,(H,10,11)(H,12,13)/t4-,5?/m0/s1	ILRYLPWNYFXEMH-ROLXFIACSA-N	N[C@@H](CCSCC(N)C(O)=O)C(O)=O		C00542		HMDB0000455;HMDB00455				10104953		8280480	NA	NA	NA	NA
N-Acetyl-D-glucosamine	C8H15NO6	InChI=1S/C8H15NO6/c1-3(11)9-5-7(13)6(12)4(2-10)15-8(5)14/h4-8,10,12-14H,2H2,1H3,(H,9,11)	OVRNDRQMDRJTHS-UHFFFAOYSA-N	CC(=O)NC1C(O)OC(CO)C(O)C1O	CHEBI:7203	C02711					Q27107455	899		21232697;21238766;875;21234076;21233902;21233903	NA	NA	NA	NA
ascr#5	C9H16O6	InChI=1S/C9H16O6/c1-5-6(10)4-7(11)9(15-5)14-3-2-8(12)13/h5-7,9-11H,2-4H2,1H3,(H,12,13)/t5-,6+,7+,9+/m0/s1	RYYMJVGKZLQYPG-YYWONIAYSA-N	C[C@@H]1O[C@@H](OCCC(O)=O)[C@H](O)C[C@H]1O	CHEBI:78829				LMFA13040005		Q27147980	44202063		26394943	NA	NA	NA	NA
5-Hydroxy-L-Tryptophan	C11H12N2O3	InChI=1S/C11H12N2O3/c12-9(11(15)16)3-6-5-13-10-2-1-7(14)4-8(6)10/h1-2,4-5,9,13-14H,3,12H2,(H,15,16)/t9-/m0/s1	LDCYZAJDBXYCGN-VIFPVBQESA-N	N[C@@H](Cc1c[nH]c2ccc(O)cc12)C(O)=O	CHEBI:17780;CHEBI:58266	C00643		HMDB00472;HMDB0000472			Q238544	439280		388413	NA	NA	NA	NA
Metaxalone	C12H15NO3	InChI=1S/C12H15NO3/c1-8-3-9(2)5-10(4-8)15-7-11-6-13-12(14)16-11/h3-5,11H,6-7H2,1-2H3,(H,13,14)	IMWZZHHPURKASS-UHFFFAOYSA-N	Cc1cc(C)cc(OCC2CNC(=O)O2)c1	CHEBI:6797;CHEBI:711679	C07934		HMDB0014798;HMDB14798			Q6823309	15459		21240662;14709	NA	NA	NA	NA
N-Acetyl-L-tyrosine	C11H13NO4	InChI=1S/C11H13NO4/c1-7(13)12-10(11(15)16)6-8-2-4-9(14)5-3-8/h2-5,10,14H,6H2,1H3,(H,12,13)(H,15,16)/t10-/m0/s1	CAHKINHBCWCHCF-JTQLQIEISA-N	C([C@H](CC1=CC=C(C=C1)O)NC(C)=O)(=O)O	CHEBI:21563	C01657		HMDB00866;HMDB0000866			Q27109405	68310		61606	NA	NA	NA	NA
D-Ribulose 5-phosphate	C5H11O8P	InChI=1S/C5H11O8P/c6-1-3(7)5(9)4(8)2-13-14(10,11)12/h4-6,8-9H,1-2H2,(H2,10,11,12)/t4-,5+/m1/s1	FNZLKVNUWIIPSJ-UHNVWZDZSA-N	OCC(=O)[C@H](O)[C@H](O)COP(O)(O)=O	CHEBI:17363	C00199		HMDB00618;HMDB0000618			Q35671055	439184		388327	NA	NA	NA	NA
Porphobilinogen	C10H14N2O4	InChI=1S/C10H14N2O4/c11-4-8-7(3-10(15)16)6(5-12-8)1-2-9(13)14/h5,12H,1-4,11H2,(H,13,14)(H,15,16)	QSHWIQZFGQKFMA-UHFFFAOYSA-N	NCc1[nH]cc(CCC(O)=O)c1CC(O)=O	CHEBI:17381	C00931		HMDB0000245;HMDB00245			Q421178	1021		995	NA	NA	NA	NA
Prolyl-Hydroxyproline	C10H16N2O3	InChI=1S/C10H16N2O4/c13-6-4-8(10(15)16)12(5-6)9(14)7-2-1-3-11-7/h6-8,11,13H,1-5H2,(H,15,16)/t6-,7+,8+/m1/s1	ONPXCLZMBSJLSP-CSMHCCOUSA-N	C1C[C@H](NC1)C(=O)N2C[C@@H](C[C@H]2C(=O)O)	CHEBI:74767			HMDB06695;HMDB0006695			Q27105024	11902893;11902892		10077215	NA	NA	NA	NA
L-Acetopine	C8H16N4O4	InChI=1S/C8H16N4O4/c9-8(10)11-3-1-2-5(7(15)16)12-4-6(13)14/h5,12H,1-4H2,(H,13,14)(H,15,16)(H4,9,10,11)	LJNDQMBPIQGDNB-UHFFFAOYSA-N	NC(=N)NCCCC(NCC(O)=O)C(O)=O				HMDB0039111;HMDB39111				22675590		11545330	NA	NA	NA	NA
Hydroxyprolyl-Valine	C10H18N2O4	InChI=1S/C10H18N2O4/c1-5(2)8(10(15)16)12-9(14)7-3-6(13)4-11-7/h5-8,11,13H,3-4H2,1-2H3,(H,12,14)(H,15,16)	OBSIPTVJSOCDLZ-UHFFFAOYSA-N	CC(C)C(NC(=O)C1CC(O)CN1)C(O)=O				HMDB0028876;HMDB28876				61158071			NA	NA	NA	NA
N2-Succinyl-L-ornithine	C9H16N2O5	InChI=1S/C9H16N2O5/c10-5-1-2-6(9(15)16)11-7(12)3-4-8(13)14/h6H,1-5,10H2,(H,11,12)(H,13,14)(H,15,16)/t6-/m0/s1	VWXQFHJBQHTHMK-LURJTMIESA-N	NA	CHEBI:27574	C03415		HMDB0001199;HMDB01199			Q27103203	127370		113025	NA	NA	NA	NA
11-Hydroxy-9-tridecenoic acid	C13H24O3	InChI=1S/C13H24O3/c1-2-12(14)10-8-6-4-3-5-7-9-11-13(15)16/h8,10,12,14H,2-7,9,11H2,1H3,(H,15,16)/b10-8+	NSVPCFNUUARRKL-CSKARUKUSA-N	CCC(O)\C=C\CCCCCCCC(O)=O				HMDB0035881;HMDB35881				5318367		4476964	NA	NA	NA	NA
Methionyl-Serine	C8H16N2O4S	InChI=1S/C8H16N2O4S/c1-15-3-2-5(9)7(12)10-6(4-11)8(13)14/h5-6,11H,2-4,9H2,1H3,(H,10,12)(H,13,14)	WEDDFMCSUNNZJR-UHFFFAOYSA-N	CSCCC(N)C(=O)NC(CO)C(O)=O				HMDB28982;HMDB0028982				4448381			NA	NA	NA	NA
